avg_grid,total_points,avg_position,circuitId,winner,name
4.113636363636363,724.0,4.454545454545454,6,0,Red Bull
4.318181818181818,519.0,6.681818181818182,6,0,Ferrari
9.727272727272727,150.0,10.636363636363637,6,0,McLaren
10.068181818181818,170.0,9.863636363636363,6,0,Alpine F1 Team
10.068181818181818,170.0,9.863636363636363,6,0,Alpine F1 Team
13.613636363636363,55.0,11.886363636363637,6,0,Aston Martin
13.613636363636363,55.0,11.886363636363637,6,0,Aston Martin
11.5,35.0,13.522727272727273,6,0,AlphaTauri
11.909090909090908,53.0,13.204545454545455,6,0,Alfa Romeo
13.045454545454545,33.0,14.272727272727273,6,0,Haas F1 Team
9.727272727272727,150.0,10.636363636363637,6,0,McLaren
13.045454545454545,33.0,14.272727272727273,6,0,Haas F1 Team
16.386363636363637,8.0,14.954545454545455,6,0,Williams
16.386363636363637,8.0,14.954545454545455,6,0,Williams
11.5,35.0,13.522727272727273,6,0,AlphaTauri
11.909090909090908,53.0,13.204545454545455,6,0,Alfa Romeo
4.113636363636363,724.0,4.454545454545454,7,1,Red Bull
4.113636363636363,724.0,4.454545454545454,7,0,Red Bull
4.318181818181818,519.0,6.681818181818182,7,0,Ferrari
5.9772727272727275,495.0,5.5227272727272725,7,0,Mercedes
10.068181818181818,170.0,9.863636363636363,7,0,Alpine F1 Team
4.318181818181818,519.0,6.681818181818182,7,0,Ferrari
10.068181818181818,170.0,9.863636363636363,7,0,Alpine F1 Team
13.613636363636363,55.0,11.886363636363637,7,0,Aston Martin
11.5,35.0,13.522727272727273,7,0,AlphaTauri
16.386363636363637,8.0,14.954545454545455,7,0,Williams
13.613636363636363,55.0,11.886363636363637,7,0,Aston Martin
9.727272727272727,150.0,10.636363636363637,7,0,McLaren
11.5,35.0,13.522727272727273,7,0,AlphaTauri
11.909090909090908,53.0,13.204545454545455,7,0,Alfa Romeo
9.727272727272727,150.0,10.636363636363637,7,0,McLaren
13.045454545454545,33.0,14.272727272727273,7,0,Haas F1 Team
13.045454545454545,33.0,14.272727272727273,7,0,Haas F1 Team
16.386363636363637,8.0,14.954545454545455,7,0,Williams
11.909090909090908,53.0,13.204545454545455,7,0,Alfa Romeo
5.9772727272727275,495.0,5.5227272727272725,7,0,Mercedes
4.113636363636363,724.0,4.454545454545454,17,1,Red Bull
5.9772727272727275,495.0,5.5227272727272725,17,0,Mercedes
4.318181818181818,519.0,6.681818181818182,17,0,Ferrari
5.9772727272727275,495.0,5.5227272727272725,17,0,Mercedes
4.113636363636363,724.0,4.454545454545454,17,0,Red Bull
10.068181818181818,170.0,9.863636363636363,17,0,Alpine F1 Team
9.727272727272727,150.0,10.636363636363637,17,0,McLaren
4.318181818181818,519.0,6.681818181818182,17,0,Ferrari
10.068181818181818,170.0,9.863636363636363,17,0,Alpine F1 Team
13.613636363636363,55.0,11.886363636363637,17,0,Aston Martin
11.5,35.0,13.522727272727273,17,0,AlphaTauri
16.386363636363637,8.0,14.954545454545455,17,0,Williams
13.045454545454545,33.0,14.272727272727273,17,0,Haas F1 Team
13.613636363636363,55.0,11.886363636363637,17,0,Aston Martin
13.045454545454545,33.0,14.272727272727273,17,0,Haas F1 Team
11.909090909090908,53.0,13.204545454545455,17,0,Alfa Romeo
9.727272727272727,150.0,10.636363636363637,17,0,McLaren
16.386363636363637,8.0,14.954545454545455,17,0,Williams
11.909090909090908,53.0,13.204545454545455,17,0,Alfa Romeo
11.5,35.0,13.522727272727273,17,0,AlphaTauri
4.113636363636363,724.0,4.454545454545454,8,1,Red Bull
4.318181818181818,519.0,6.681818181818182,8,0,Ferrari
5.9772727272727275,495.0,5.5227272727272725,8,0,Mercedes
4.318181818181818,519.0,6.681818181818182,8,0,Ferrari
5.9772727272727275,495.0,5.5227272727272725,8,0,Mercedes
4.113636363636363,724.0,4.454545454545454,8,0,Red Bull
9.727272727272727,150.0,10.636363636363637,8,0,McLaren
11.5,35.0,13.522727272727273,8,0,AlphaTauri
16.386363636363637,8.0,14.954545454545455,8,0,Williams
11.909090909090908,53.0,13.204545454545455,8,0,Alfa Romeo
10.068181818181818,170.0,9.863636363636363,8,0,Alpine F1 Team
13.045454545454545,33.0,14.272727272727273,8,0,Haas F1 Team
11.909090909090908,53.0,13.204545454545455,8,0,Alfa Romeo
11.5,35.0,13.522727272727273,8,0,AlphaTauri
16.386363636363637,8.0,14.954545454545455,8,0,Williams
13.045454545454545,33.0,14.272727272727273,8,0,Haas F1 Team
9.727272727272727,150.0,10.636363636363637,8,0,McLaren
13.613636363636363,55.0,11.886363636363637,8,0,Aston Martin
10.068181818181818,170.0,9.863636363636363,8,0,Alpine F1 Team
13.613636363636363,55.0,11.886363636363637,8,0,Aston Martin
4.113636363636363,724.0,4.454545454545454,9,1,Red Bull
4.318181818181818,519.0,6.681818181818182,9,0,Ferrari
4.318181818181818,519.0,6.681818181818182,9,0,Ferrari
9.727272727272727,150.0,10.636363636363637,9,0,McLaren
9.727272727272727,150.0,10.636363636363637,9,0,McLaren
13.613636363636363,55.0,11.886363636363637,9,0,Aston Martin
4.113636363636363,724.0,4.454545454545454,9,0,Red Bull
13.613636363636363,55.0,11.886363636363637,9,0,Aston Martin
5.9772727272727275,495.0,5.5227272727272725,9,0,Mercedes
11.5,35.0,13.522727272727273,9,0,AlphaTauri
11.909090909090908,53.0,13.204545454545455,9,0,Alfa Romeo
13.045454545454545,33.0,14.272727272727273,9,0,Haas F1 Team
13.045454545454545,33.0,14.272727272727273,9,0,Haas F1 Team
5.9772727272727275,495.0,5.5227272727272725,9,0,Mercedes
11.5,35.0,13.522727272727273,9,0,AlphaTauri
10.068181818181818,170.0,9.863636363636363,9,0,Alpine F1 Team
16.386363636363637,8.0,14.954545454545455,9,0,Williams
10.068181818181818,170.0,9.863636363636363,9,0,Alpine F1 Team
16.386363636363637,8.0,14.954545454545455,9,0,Williams
11.909090909090908,53.0,13.204545454545455,9,0,Alfa Romeo
4.113636363636363,724.0,4.454545454545454,13,1,Red Bull
4.113636363636363,724.0,4.454545454545454,13,0,Red Bull
4.318181818181818,519.0,6.681818181818182,13,0,Ferrari
10.068181818181818,170.0,9.863636363636363,13,0,Alpine F1 Team
5.9772727272727275,495.0,5.5227272727272725,13,0,Mercedes
13.613636363636363,55.0,11.886363636363637,13,0,Aston Martin
10.068181818181818,170.0,9.863636363636363,13,0,Alpine F1 Team
5.9772727272727275,495.0,5.5227272727272725,13,0,Mercedes
16.386363636363637,8.0,14.954545454545455,13,0,Williams
9.727272727272727,150.0,10.636363636363637,13,0,McLaren
9.727272727272727,150.0,10.636363636363637,13,0,McLaren
13.613636363636363,55.0,11.886363636363637,13,0,Aston Martin
11.5,35.0,13.522727272727273,13,0,AlphaTauri
13.045454545454545,33.0,14.272727272727273,13,0,Haas F1 Team
11.909090909090908,53.0,13.204545454545455,13,0,Alfa Romeo
11.909090909090908,53.0,13.204545454545455,13,0,Alfa Romeo
13.045454545454545,33.0,14.272727272727273,13,0,Haas F1 Team
11.5,35.0,13.522727272727273,13,0,AlphaTauri
4.318181818181818,519.0,6.681818181818182,13,0,Ferrari
16.386363636363637,8.0,14.954545454545455,13,0,Williams
4.113636363636363,724.0,4.454545454545454,18,1,Red Bull
5.9772727272727275,495.0,5.5227272727272725,18,0,Mercedes
4.318181818181818,519.0,6.681818181818182,18,0,Ferrari
4.113636363636363,724.0,4.454545454545454,18,0,Red Bull
5.9772727272727275,495.0,5.5227272727272725,18,0,Mercedes
9.727272727272727,150.0,10.636363636363637,18,0,McLaren
10.068181818181818,170.0,9.863636363636363,18,0,Alpine F1 Team
13.613636363636363,55.0,11.886363636363637,18,0,Aston Martin
13.045454545454545,33.0,14.272727272727273,18,0,Haas F1 Team
11.5,35.0,13.522727272727273,18,0,AlphaTauri
10.068181818181818,170.0,9.863636363636363,18,0,Alpine F1 Team
11.909090909090908,53.0,13.204545454545455,18,0,Alfa Romeo
16.386363636363637,8.0,14.954545454545455,18,0,Williams
11.5,35.0,13.522727272727273,18,0,AlphaTauri
13.045454545454545,33.0,14.272727272727273,18,0,Haas F1 Team
9.727272727272727,150.0,10.636363636363637,18,0,McLaren
16.386363636363637,8.0,14.954545454545455,18,0,Williams
13.613636363636363,55.0,11.886363636363637,18,0,Aston Martin
11.909090909090908,53.0,13.204545454545455,18,0,Alfa Romeo
4.318181818181818,519.0,6.681818181818182,18,0,Ferrari
4.113636363636363,724.0,4.454545454545454,15,1,Red Bull
5.9772727272727275,495.0,5.5227272727272725,15,0,Mercedes
4.113636363636363,724.0,4.454545454545454,15,0,Red Bull
5.9772727272727275,495.0,5.5227272727272725,15,0,Mercedes
4.318181818181818,519.0,6.681818181818182,15,0,Ferrari
4.318181818181818,519.0,6.681818181818182,15,0,Ferrari
9.727272727272727,150.0,10.636363636363637,15,0,McLaren
10.068181818181818,170.0,9.863636363636363,15,0,Alpine F1 Team
9.727272727272727,150.0,10.636363636363637,15,0,McLaren
11.909090909090908,53.0,13.204545454545455,15,0,Alfa Romeo
11.5,35.0,13.522727272727273,15,0,AlphaTauri
16.386363636363637,8.0,14.954545454545455,15,0,Williams
11.909090909090908,53.0,13.204545454545455,15,0,Alfa Romeo
13.613636363636363,55.0,11.886363636363637,15,0,Aston Martin
13.613636363636363,55.0,11.886363636363637,15,0,Aston Martin
13.045454545454545,33.0,14.272727272727273,15,0,Haas F1 Team
13.045454545454545,33.0,14.272727272727273,15,0,Haas F1 Team
16.386363636363637,8.0,14.954545454545455,15,0,Williams
10.068181818181818,170.0,9.863636363636363,15,0,Alpine F1 Team
11.5,35.0,13.522727272727273,15,0,AlphaTauri
5.9772727272727275,495.0,5.5227272727272725,11,1,Mercedes
5.9772727272727275,495.0,5.5227272727272725,11,0,Mercedes
4.318181818181818,519.0,6.681818181818182,11,0,Ferrari
4.318181818181818,519.0,6.681818181818182,11,0,Ferrari
10.068181818181818,170.0,9.863636363636363,11,0,Alpine F1 Team
4.113636363636363,724.0,4.454545454545454,11,0,Red Bull
4.113636363636363,724.0,4.454545454545454,11,0,Red Bull
10.068181818181818,170.0,9.863636363636363,11,0,Alpine F1 Team
11.909090909090908,53.0,13.204545454545455,11,0,Alfa Romeo
13.613636363636363,55.0,11.886363636363637,11,0,Aston Martin
13.613636363636363,55.0,11.886363636363637,11,0,Aston Martin
11.909090909090908,53.0,13.204545454545455,11,0,Alfa Romeo
13.045454545454545,33.0,14.272727272727273,11,0,Haas F1 Team
11.5,35.0,13.522727272727273,11,0,AlphaTauri
16.386363636363637,8.0,14.954545454545455,11,0,Williams
16.386363636363637,8.0,14.954545454545455,11,0,Williams
11.5,35.0,13.522727272727273,11,0,AlphaTauri
9.727272727272727,150.0,10.636363636363637,11,0,McLaren
13.045454545454545,33.0,14.272727272727273,11,0,Haas F1 Team
9.727272727272727,150.0,10.636363636363637,11,0,McLaren
4.113636363636363,724.0,4.454545454545454,14,1,Red Bull
4.318181818181818,519.0,6.681818181818182,14,0,Ferrari
4.113636363636363,724.0,4.454545454545454,14,0,Red Bull
4.318181818181818,519.0,6.681818181818182,14,0,Ferrari
5.9772727272727275,495.0,5.5227272727272725,14,0,Mercedes
9.727272727272727,150.0,10.636363636363637,14,0,McLaren
10.068181818181818,170.0,9.863636363636363,14,0,Alpine F1 Team
13.613636363636363,55.0,11.886363636363637,14,0,Aston Martin
9.727272727272727,150.0,10.636363636363637,14,0,McLaren
13.613636363636363,55.0,11.886363636363637,14,0,Aston Martin
11.5,35.0,13.522727272727273,14,0,AlphaTauri
11.909090909090908,53.0,13.204545454545455,14,0,Alfa Romeo
16.386363636363637,8.0,14.954545454545455,14,0,Williams
11.5,35.0,13.522727272727273,14,0,AlphaTauri
11.909090909090908,53.0,13.204545454545455,14,0,Alfa Romeo
13.045454545454545,33.0,14.272727272727273,14,0,Haas F1 Team
13.045454545454545,33.0,14.272727272727273,14,0,Haas F1 Team
5.9772727272727275,495.0,5.5227272727272725,14,0,Mercedes
16.386363636363637,8.0,14.954545454545455,14,0,Williams
10.068181818181818,170.0,9.863636363636363,14,0,Alpine F1 Team
5.318181818181818,790.0,3.5681818181818183,1,1,Red Bull
5.318181818181818,790.0,3.5681818181818183,1,0,Red Bull
8.068181818181818,266.0,8.909090909090908,1,0,Aston Martin
5.318181818181818,363.0,7.863636363636363,1,0,Ferrari
6.2727272727272725,374.0,7.136363636363637,1,0,Mercedes
8.068181818181818,266.0,8.909090909090908,1,0,Aston Martin
6.2727272727272725,374.0,7.136363636363637,1,0,Mercedes
13.886363636363637,16.0,14.0,1,0,Alfa Romeo
10.772727272727273,110.0,11.272727272727273,1,0,Alpine F1 Team
13.931818181818182,26.0,14.113636363636363,1,0,Williams
13.977272727272727,22.0,13.613636363636363,1,0,AlphaTauri
13.931818181818182,26.0,14.113636363636363,1,0,Williams
11.113636363636363,9.0,15.068181818181818,1,0,Haas F1 Team
13.977272727272727,22.0,13.613636363636363,1,0,AlphaTauri
11.113636363636363,9.0,15.068181818181818,1,0,Haas F1 Team
13.886363636363637,16.0,14.0,1,0,Alfa Romeo
8.795454545454545,266.0,9.454545454545455,1,0,McLaren
10.772727272727273,110.0,11.272727272727273,1,0,Alpine F1 Team
5.318181818181818,363.0,7.863636363636363,1,0,Ferrari
8.795454545454545,266.0,9.454545454545455,1,0,McLaren
5.318181818181818,790.0,3.5681818181818183,21,1,Red Bull
5.318181818181818,790.0,3.5681818181818183,21,0,Red Bull
8.068181818181818,266.0,8.909090909090908,21,0,Aston Martin
6.2727272727272725,374.0,7.136363636363637,21,0,Mercedes
6.2727272727272725,374.0,7.136363636363637,21,0,Mercedes
5.318181818181818,363.0,7.863636363636363,21,0,Ferrari
5.318181818181818,363.0,7.863636363636363,21,0,Ferrari
10.772727272727273,110.0,11.272727272727273,21,0,Alpine F1 Team
10.772727272727273,110.0,11.272727272727273,21,0,Alpine F1 Team
11.113636363636363,9.0,15.068181818181818,21,0,Haas F1 Team
13.977272727272727,22.0,13.613636363636363,21,0,AlphaTauri
11.113636363636363,9.0,15.068181818181818,21,0,Haas F1 Team
13.886363636363637,16.0,14.0,21,0,Alfa Romeo
13.977272727272727,22.0,13.613636363636363,21,0,AlphaTauri
8.795454545454545,266.0,9.454545454545455,21,0,McLaren
13.931818181818182,26.0,14.113636363636363,21,0,Williams
8.795454545454545,266.0,9.454545454545455,21,0,McLaren
13.886363636363637,16.0,14.0,21,0,Alfa Romeo
13.931818181818182,26.0,14.113636363636363,21,0,Williams
8.068181818181818,266.0,8.909090909090908,21,0,Aston Martin
5.318181818181818,790.0,3.5681818181818183,0,1,Red Bull
6.2727272727272725,374.0,7.136363636363637,0,0,Mercedes
8.068181818181818,266.0,8.909090909090908,0,0,Aston Martin
8.068181818181818,266.0,8.909090909090908,0,0,Aston Martin
5.318181818181818,790.0,3.5681818181818183,0,0,Red Bull
8.795454545454545,266.0,9.454545454545455,0,0,McLaren
11.113636363636363,9.0,15.068181818181818,0,0,Haas F1 Team
8.795454545454545,266.0,9.454545454545455,0,0,McLaren
13.886363636363637,16.0,14.0,0,0,Alfa Romeo
13.977272727272727,22.0,13.613636363636363,0,0,AlphaTauri
13.886363636363637,16.0,14.0,0,0,Alfa Romeo
5.318181818181818,363.0,7.863636363636363,0,0,Ferrari
10.772727272727273,110.0,11.272727272727273,0,0,Alpine F1 Team
10.772727272727273,110.0,11.272727272727273,0,0,Alpine F1 Team
13.977272727272727,22.0,13.613636363636363,0,0,AlphaTauri
13.931818181818182,26.0,14.113636363636363,0,0,Williams
11.113636363636363,9.0,15.068181818181818,0,0,Haas F1 Team
6.2727272727272725,374.0,7.136363636363637,0,0,Mercedes
13.931818181818182,26.0,14.113636363636363,0,0,Williams
5.318181818181818,363.0,7.863636363636363,0,0,Ferrari
5.318181818181818,790.0,3.5681818181818183,20,1,Red Bull
5.318181818181818,790.0,3.5681818181818183,20,0,Red Bull
5.318181818181818,363.0,7.863636363636363,20,0,Ferrari
8.068181818181818,266.0,8.909090909090908,20,0,Aston Martin
5.318181818181818,363.0,7.863636363636363,20,0,Ferrari
6.2727272727272725,374.0,7.136363636363637,20,0,Mercedes
8.068181818181818,266.0,8.909090909090908,20,0,Aston Martin
6.2727272727272725,374.0,7.136363636363637,20,0,Mercedes
8.795454545454545,266.0,9.454545454545455,20,0,McLaren
13.977272727272727,22.0,13.613636363636363,20,0,AlphaTauri
8.795454545454545,266.0,9.454545454545455,20,0,McLaren
13.931818181818182,26.0,14.113636363636363,20,0,Williams
11.113636363636363,9.0,15.068181818181818,20,0,Haas F1 Team
10.772727272727273,110.0,11.272727272727273,20,0,Alpine F1 Team
10.772727272727273,110.0,11.272727272727273,20,0,Alpine F1 Team
13.931818181818182,26.0,14.113636363636363,20,0,Williams
11.113636363636363,9.0,15.068181818181818,20,0,Haas F1 Team
13.886363636363637,16.0,14.0,20,0,Alfa Romeo
13.886363636363637,16.0,14.0,20,0,Alfa Romeo
13.977272727272727,22.0,13.613636363636363,20,0,AlphaTauri
5.318181818181818,790.0,3.5681818181818183,23,1,Red Bull
5.318181818181818,790.0,3.5681818181818183,23,0,Red Bull
8.068181818181818,266.0,8.909090909090908,23,0,Aston Martin
6.2727272727272725,374.0,7.136363636363637,23,0,Mercedes
5.318181818181818,363.0,7.863636363636363,23,0,Ferrari
6.2727272727272725,374.0,7.136363636363637,23,0,Mercedes
5.318181818181818,363.0,7.863636363636363,23,0,Ferrari
10.772727272727273,110.0,11.272727272727273,23,0,Alpine F1 Team
10.772727272727273,110.0,11.272727272727273,23,0,Alpine F1 Team
11.113636363636363,9.0,15.068181818181818,23,0,Haas F1 Team
13.977272727272727,22.0,13.613636363636363,23,0,AlphaTauri
8.068181818181818,266.0,8.909090909090908,23,0,Aston Martin
13.886363636363637,16.0,14.0,23,0,Alfa Romeo
13.931818181818182,26.0,14.113636363636363,23,0,Williams
11.113636363636363,9.0,15.068181818181818,23,0,Haas F1 Team
13.886363636363637,16.0,14.0,23,0,Alfa Romeo
8.795454545454545,266.0,9.454545454545455,23,0,McLaren
13.977272727272727,22.0,13.613636363636363,23,0,AlphaTauri
8.795454545454545,266.0,9.454545454545455,23,0,McLaren
13.931818181818182,26.0,14.113636363636363,23,0,Williams
5.318181818181818,790.0,3.5681818181818183,3,1,Red Bull
8.068181818181818,266.0,8.909090909090908,3,0,Aston Martin
10.772727272727273,110.0,11.272727272727273,3,0,Alpine F1 Team
6.2727272727272725,374.0,7.136363636363637,3,0,Mercedes
6.2727272727272725,374.0,7.136363636363637,3,0,Mercedes
5.318181818181818,363.0,7.863636363636363,3,0,Ferrari
10.772727272727273,110.0,11.272727272727273,3,0,Alpine F1 Team
5.318181818181818,363.0,7.863636363636363,3,0,Ferrari
8.795454545454545,266.0,9.454545454545455,3,0,McLaren
8.795454545454545,266.0,9.454545454545455,3,0,McLaren
13.886363636363637,16.0,14.0,3,0,Alfa Romeo
13.977272727272727,22.0,13.613636363636363,3,0,AlphaTauri
13.886363636363637,16.0,14.0,3,0,Alfa Romeo
13.931818181818182,26.0,14.113636363636363,3,0,Williams
13.977272727272727,22.0,13.613636363636363,3,0,AlphaTauri
5.318181818181818,790.0,3.5681818181818183,3,0,Red Bull
11.113636363636363,9.0,15.068181818181818,3,0,Haas F1 Team
13.931818181818182,26.0,14.113636363636363,3,0,Williams
11.113636363636363,9.0,15.068181818181818,3,0,Haas F1 Team
8.068181818181818,266.0,8.909090909090908,3,0,Aston Martin
5.318181818181818,790.0,3.5681818181818183,2,1,Red Bull
6.2727272727272725,374.0,7.136363636363637,2,0,Mercedes
6.2727272727272725,374.0,7.136363636363637,2,0,Mercedes
5.318181818181818,790.0,3.5681818181818183,2,0,Red Bull
5.318181818181818,363.0,7.863636363636363,2,0,Ferrari
8.068181818181818,266.0,8.909090909090908,2,0,Aston Martin
8.068181818181818,266.0,8.909090909090908,2,0,Aston Martin
10.772727272727273,110.0,11.272727272727273,2,0,Alpine F1 Team
13.886363636363637,16.0,14.0,2,0,Alfa Romeo
10.772727272727273,110.0,11.272727272727273,2,0,Alpine F1 Team
5.318181818181818,363.0,7.863636363636363,2,0,Ferrari
13.977272727272727,22.0,13.613636363636363,2,0,AlphaTauri
8.795454545454545,266.0,9.454545454545455,2,0,McLaren
13.977272727272727,22.0,13.613636363636363,2,0,AlphaTauri
11.113636363636363,9.0,15.068181818181818,2,0,Haas F1 Team
13.931818181818182,26.0,14.113636363636363,2,0,Williams
8.795454545454545,266.0,9.454545454545455,2,0,McLaren
11.113636363636363,9.0,15.068181818181818,2,0,Haas F1 Team
13.886363636363637,16.0,14.0,2,0,Alfa Romeo
13.931818181818182,26.0,14.113636363636363,2,0,Williams
5.318181818181818,790.0,3.5681818181818183,4,1,Red Bull
8.068181818181818,266.0,8.909090909090908,4,0,Aston Martin
6.2727272727272725,374.0,7.136363636363637,4,0,Mercedes
5.318181818181818,363.0,7.863636363636363,4,0,Ferrari
5.318181818181818,363.0,7.863636363636363,4,0,Ferrari
5.318181818181818,790.0,3.5681818181818183,4,0,Red Bull
13.931818181818182,26.0,14.113636363636363,4,0,Williams
10.772727272727273,110.0,11.272727272727273,4,0,Alpine F1 Team
8.068181818181818,266.0,8.909090909090908,4,0,Aston Martin
13.886363636363637,16.0,14.0,4,0,Alfa Romeo
8.795454545454545,266.0,9.454545454545455,4,0,McLaren
10.772727272727273,110.0,11.272727272727273,4,0,Alpine F1 Team
8.795454545454545,266.0,9.454545454545455,4,0,McLaren
13.977272727272727,22.0,13.613636363636363,4,0,AlphaTauri
11.113636363636363,9.0,15.068181818181818,4,0,Haas F1 Team
13.886363636363637,16.0,14.0,4,0,Alfa Romeo
11.113636363636363,9.0,15.068181818181818,4,0,Haas F1 Team
13.977272727272727,22.0,13.613636363636363,4,0,AlphaTauri
6.2727272727272725,374.0,7.136363636363637,4,0,Mercedes
13.931818181818182,26.0,14.113636363636363,4,0,Williams
5.318181818181818,790.0,3.5681818181818183,19,1,Red Bull
5.318181818181818,363.0,7.863636363636363,19,0,Ferrari
5.318181818181818,790.0,3.5681818181818183,19,0,Red Bull
8.795454545454545,266.0,9.454545454545455,19,0,McLaren
8.068181818181818,266.0,8.909090909090908,19,0,Aston Martin
5.318181818181818,363.0,7.863636363636363,19,0,Ferrari
6.2727272727272725,374.0,7.136363636363637,19,0,Mercedes
6.2727272727272725,374.0,7.136363636363637,19,0,Mercedes
8.068181818181818,266.0,8.909090909090908,19,0,Aston Martin
10.772727272727273,110.0,11.272727272727273,19,0,Alpine F1 Team
13.931818181818182,26.0,14.113636363636363,19,0,Williams
13.886363636363637,16.0,14.0,19,0,Alfa Romeo
13.931818181818182,26.0,14.113636363636363,19,0,Williams
10.772727272727273,110.0,11.272727272727273,19,0,Alpine F1 Team
13.886363636363637,16.0,14.0,19,0,Alfa Romeo
8.795454545454545,266.0,9.454545454545455,19,0,McLaren
13.977272727272727,22.0,13.613636363636363,19,0,AlphaTauri
11.113636363636363,9.0,15.068181818181818,19,0,Haas F1 Team
13.977272727272727,22.0,13.613636363636363,19,0,AlphaTauri
11.113636363636363,9.0,15.068181818181818,19,0,Haas F1 Team
5.318181818181818,790.0,3.5681818181818183,5,1,Red Bull
8.795454545454545,266.0,9.454545454545455,5,0,McLaren
6.2727272727272725,374.0,7.136363636363637,5,0,Mercedes
8.795454545454545,266.0,9.454545454545455,5,0,McLaren
6.2727272727272725,374.0,7.136363636363637,5,0,Mercedes
5.318181818181818,790.0,3.5681818181818183,5,0,Red Bull
8.068181818181818,266.0,8.909090909090908,5,0,Aston Martin
13.931818181818182,26.0,14.113636363636363,5,0,Williams
5.318181818181818,363.0,7.863636363636363,5,0,Ferrari
5.318181818181818,363.0,7.863636363636363,5,0,Ferrari
13.931818181818182,26.0,14.113636363636363,5,0,Williams
13.886363636363637,16.0,14.0,5,0,Alfa Romeo
11.113636363636363,9.0,15.068181818181818,5,0,Haas F1 Team
8.068181818181818,266.0,8.909090909090908,5,0,Aston Martin
13.886363636363637,16.0,14.0,5,0,Alfa Romeo
13.977272727272727,22.0,13.613636363636363,5,0,AlphaTauri
13.977272727272727,22.0,13.613636363636363,5,0,AlphaTauri
10.772727272727273,110.0,11.272727272727273,5,0,Alpine F1 Team
11.113636363636363,9.0,15.068181818181818,5,0,Haas F1 Team
10.772727272727273,110.0,11.272727272727273,5,0,Alpine F1 Team
5.318181818181818,790.0,3.5681818181818183,6,1,Red Bull
8.795454545454545,266.0,9.454545454545455,6,0,McLaren
5.318181818181818,790.0,3.5681818181818183,6,0,Red Bull
6.2727272727272725,374.0,7.136363636363637,6,0,Mercedes
8.795454545454545,266.0,9.454545454545455,6,0,McLaren
6.2727272727272725,374.0,7.136363636363637,6,0,Mercedes
5.318181818181818,363.0,7.863636363636363,6,0,Ferrari
5.318181818181818,363.0,7.863636363636363,6,0,Ferrari
8.068181818181818,266.0,8.909090909090908,6,0,Aston Martin
8.068181818181818,266.0,8.909090909090908,6,0,Aston Martin
13.931818181818182,26.0,14.113636363636363,6,0,Williams
13.886363636363637,16.0,14.0,6,0,Alfa Romeo
13.977272727272727,22.0,13.613636363636363,6,0,AlphaTauri
11.113636363636363,9.0,15.068181818181818,6,0,Haas F1 Team
13.977272727272727,22.0,13.613636363636363,6,0,AlphaTauri
13.886363636363637,16.0,14.0,6,0,Alfa Romeo
11.113636363636363,9.0,15.068181818181818,6,0,Haas F1 Team
13.931818181818182,26.0,14.113636363636363,6,0,Williams
10.772727272727273,110.0,11.272727272727273,6,0,Alpine F1 Team
10.772727272727273,110.0,11.272727272727273,6,0,Alpine F1 Team
5.318181818181818,790.0,3.5681818181818183,7,1,Red Bull
5.318181818181818,790.0,3.5681818181818183,7,0,Red Bull
5.318181818181818,363.0,7.863636363636363,7,0,Ferrari
6.2727272727272725,374.0,7.136363636363637,7,0,Mercedes
8.068181818181818,266.0,8.909090909090908,7,0,Aston Martin
6.2727272727272725,374.0,7.136363636363637,7,0,Mercedes
8.795454545454545,266.0,9.454545454545455,7,0,McLaren
10.772727272727273,110.0,11.272727272727273,7,0,Alpine F1 Team
8.068181818181818,266.0,8.909090909090908,7,0,Aston Martin
13.977272727272727,22.0,13.613636363636363,7,0,AlphaTauri
10.772727272727273,110.0,11.272727272727273,7,0,Alpine F1 Team
13.886363636363637,16.0,14.0,7,0,Alfa Romeo
13.886363636363637,16.0,14.0,7,0,Alfa Romeo
13.931818181818182,26.0,14.113636363636363,7,0,Williams
11.113636363636363,9.0,15.068181818181818,7,0,Haas F1 Team
13.977272727272727,22.0,13.613636363636363,7,0,AlphaTauri
13.931818181818182,26.0,14.113636363636363,7,0,Williams
11.113636363636363,9.0,15.068181818181818,7,0,Haas F1 Team
5.318181818181818,363.0,7.863636363636363,7,0,Ferrari
8.795454545454545,266.0,9.454545454545455,7,0,McLaren
5.318181818181818,790.0,3.5681818181818183,17,1,Red Bull
8.068181818181818,266.0,8.909090909090908,17,0,Aston Martin
10.772727272727273,110.0,11.272727272727273,17,0,Alpine F1 Team
5.318181818181818,790.0,3.5681818181818183,17,0,Red Bull
5.318181818181818,363.0,7.863636363636363,17,0,Ferrari
6.2727272727272725,374.0,7.136363636363637,17,0,Mercedes
8.795454545454545,266.0,9.454545454545455,17,0,McLaren
13.931818181818182,26.0,14.113636363636363,17,0,Williams
8.795454545454545,266.0,9.454545454545455,17,0,McLaren
10.772727272727273,110.0,11.272727272727273,17,0,Alpine F1 Team
8.068181818181818,266.0,8.909090909090908,17,0,Aston Martin
11.113636363636363,9.0,15.068181818181818,17,0,Haas F1 Team
13.977272727272727,22.0,13.613636363636363,17,0,AlphaTauri
13.886363636363637,16.0,14.0,17,0,Alfa Romeo
13.977272727272727,22.0,13.613636363636363,17,0,AlphaTauri
11.113636363636363,9.0,15.068181818181818,17,0,Haas F1 Team
6.2727272727272725,374.0,7.136363636363637,17,0,Mercedes
